UMLS:C0157250:T047:DISO	precipitate labor, antepartum|antepartum precipitate labor
UMLS:C0157253:T047:DISO	hypertonic, incoordinate, or prolonged uterine contractions, with delivery
UMLS:C0157254:T047:DISO	hypertonic, incoordinate, or prolonged uterine contractions, antepartum
UMLS:C0157261:T047:DISO	prolonged first stage of labor, delivered
UMLS:C0157262:T047:DISO	prolonged first stage of labor, antepartum
UMLS:C0157268:T047:DISO	prolonged second stage of labor, delivered
UMLS:C0157269:T047:DISO	prolonged second stage of labor, antepartum
UMLS:C0157272:T047:DISO	delayed delivery of second twin, triplet, etc., delivered
UMLS:C0157277:T047:DISO	prolapse of cord complicating labor and delivery, delivered
UMLS:C0157278:T047:DISO	prolapse of cord complicating labor and delivery, antepartum
UMLS:C0157281:T047:DISO	cord around neck, with compression, complicating labor and delivery, delivered
UMLS:C0157282:T047:DISO	cord around neck, with compression, complicating labor and delivery, antepartum
UMLS:C0157291:T047:DISO	short cord complicating labor and delivery
UMLS:C0157293:T047:DISO	short cord complicating labor and delivery, delivered
UMLS:C0157294:T047:DISO	short cord complicating labor and delivery, antepartum
UMLS:C0157297:T047:DISO	vasa previa complicating labor and delivery, delivered
UMLS:C0157299:T047:DISO	vascular lesions of cord complicating labor and delivery
UMLS:C0157301:T047:DISO	vascular lesions of cord complicating labor and delivery, delivered
UMLS:C0157302:T047:DISO	vascular lesions of cord complicating labor and delivery, antepartum
UMLS:C0157334:T047:DISO	vulvar and perineal hematoma, with delivery
UMLS:C0157335:T047:DISO	vulvar and perineal hematoma, postpartum
UMLS:C0157345:T047:DISO	rupture of uterus before onset of labor
UMLS:C0157347:T047:DISO	rupture of uterus before onset of labor, with delivery
UMLS:C0157356:T047:DISO	inversion of uterus, delivered with postpartum complication
UMLS:C0157361:T047:DISO	laceration of cervix, postpartum
UMLS:C0157377:T047:DISO	pelvic hematoma, delivered with postpartum complication
UMLS:C0157378:T047:DISO	postpartum pelvic hematoma|pelvic hematoma, postpartum
UMLS:C0157398:T047:DISO	delayed and secondary postpartum hemorrhage, with delivery
UMLS:C0157402:T047:DISO	postpartum coagulation defects, with delivery
UMLS:C0157403:T047:DISO	postpartum coagulation defects, postpartum|postpartum postpartum coagulation defects|postpartum coagulation defects
UMLS:C0157404:T047:DISO	retained placenta or membranes, without hemorrhage
UMLS:C0157406:T047:DISO	retained placenta without hemorrhage, with delivery, with mention of postpartum complication
UMLS:C0157407:T047:DISO	retained placenta without hemorrhage, postpartum condition or complication
UMLS:C0157410:T047:DISO	retained portions of placenta or membranes, without hemorrhage, delivered, with mention of postpartum complication
UMLS:C0157411:T047:DISO	retained portions of placenta or membranes, without hemorrhage, postpartum condition or complication
UMLS:C0157447:T047:DISO	maternal distress, with delivery, with mention of postpartum complication
UMLS:C0157448:T047:DISO	maternal distress complicating labor and delivery, antepartum condition or complication
UMLS:C0157449:T047:DISO	maternal distress complicating labor and delivery, postpartum condition or complication
UMLS:C0157453:T047:DISO	shock during or following labor and delivery, with delivery, with mention of postpartum complication
UMLS:C0157454:T047:DISO	shock during or following labor and delivery, antepartum shock
UMLS:C0157455:T047:DISO	shock during or following labor and delivery, postpartum shock
UMLS:C0157458:T047:DISO	maternal hypotension syndrome, with delivery, with mention of postpartum complication
UMLS:C0157459:T047:DISO	maternal hypotension syndrome, antepartum|antepartum maternal hypotension syndrome
UMLS:C0157460:T047:DISO	maternal hypotension syndrome, postpartum|postpartum maternal hypotension syndrome
UMLS:C0157463:T047:DISO	acute renal failure with delivery, with mention of postpartum complication
UMLS:C0157464:T047:DISO	acute renal failure following labor and delivery, postpartum condition or complication
UMLS:C0157491:T047:DISO	major puerperal infection, delivered, with mention of postpartum complication
UMLS:C0157497:T047:DISO	varicose veins of legs, with delivery, with mention of postpartum complication
UMLS:C0157498:T047:DISO	antepartum varicose veins of legs
UMLS:C0157499:T047:DISO	postpartum varicose veins of legs
UMLS:C0157503:T047:DISO	varicose veins of vulva and perineum, with delivery, with mention of postpartum complication
UMLS:C0157504:T047:DISO	varicose veins of vulva and perineum, antepartum
UMLS:C0157505:T047:DISO	varicose veins of vulva and perineum, postpartum
UMLS:C0157509:T047:DISO	superficial thrombophlebitis with delivery, with mention of postpartum complication
UMLS:C0157514:T047:DISO	deep phlebothrombosis, antepartum, with delivery
UMLS:C0157517:T047:DISO	deep phlebothrombosis, postpartum, with delivery
UMLS:C0157544:T047:DISO	obstetrical air embolism, with delivery, with mention of postpartum complication
UMLS:C0157545:T047:DISO	obstetrical air embolism, antepartum condition or complication
UMLS:C0157546:T047:DISO	obstetrical air embolism, postpartum condition or complication
UMLS:C0157549:T047:DISO	amniotic fluid embolism, with delivery, with mention of postpartum complication
UMLS:C0157550:T047:DISO	amniotic fluid embolism, antepartum condition or complication
UMLS:C0157551:T047:DISO	amniotic fluid embolism, postpartum condition or complication
UMLS:C0157555:T047:DISO	obstetrical blood-clot embolism, with mention of postpartum complication
UMLS:C0157556:T047:DISO	antepartum obstetrical blood-clot embolism|obstetrical blood-clot embolism, antepartum
UMLS:C0157557:T047:DISO	obstetrical blood-clot embolism, postpartum|postpartum obstetrical blood-clot embolism
UMLS:C0157559:T047:DISO	obstetrical pyemic and septic embolism
UMLS:C0157561:T047:DISO	obstetrical pyemic and septic embolism, with delivery, with mention of postpartum complication
UMLS:C0157562:T047:DISO	obstetrical pyemic and septic embolism, antepartum
UMLS:C0157563:T047:DISO	obstetrical pyemic and septic embolism, postpartum
UMLS:C0157572:T047:DISO	cerebrovascular disorders occurring during pregnancy, childbirth, or the puerperium, or specified as puerperal
UMLS:C0157574:T047:DISO	cerebrovascular disorders, with delivery, with mention of postpartum complication
UMLS:C0157575:T047:DISO	antepartum cerebrovascular disorders|cerebrovascular disorders, antepartum
UMLS:C0157602:T047:DISO	infections of nipple associated with childbirth, delivered with mention of postpartum complication
UMLS:C0157603:T047:DISO	infections of nipple, antepartum
UMLS:C0157604:T047:DISO	infection of nipple, postpartum
UMLS:C0157610:T047:DISO	abscess of breast, postpartum
UMLS:C0157611:T047:DISO	nonpurulent mastitis associated with childbirth|nonpurulent mastitis nos associated with childbirth
UMLS:C0157614:T047:DISO	nonpurulent mastitis associated with childbirth, delivered, with mention of postpartum complication
UMLS:C0157623:T047:DISO	infections of the breast and nipple associated with childbirth
UMLS:C0157633:T047:DISO	retracted nipple associated with childbirth, delivered, with mention of postpartum complication
UMLS:C0157634:T047:DISO	retracted nipple associated with childbirth, antepartum condition or complication
UMLS:C0157635:T047:DISO	retracted nipple associated with childbirth, postpartum condition or complication
UMLS:C0157639:T047:DISO	cracked nipple associated with childbirth, delivered, with mention of postpartum complication
UMLS:C0157640:T047:DISO	cracked nipple associated with childbirth, antepartum condition or complication
UMLS:C0157641:T047:DISO	cracked nipple associated with childbirth, postpartum condition or complication
UMLS:C0157645:T047:DISO	engorgement of breasts associated with childbirth, delivered, with mention of postpartum complication
UMLS:C0157646:T047:DISO	engorgement of breast associated with childbirth, antepartum
UMLS:C0157647:T047:DISO	engorgement of breast associated with childbirth, postpartum
UMLS:C0157661:T047:DISO	suppressed lactation, postpartum condition or complication|suppressed lactation, with delivery, with mention of postpartum complication
UMLS:C0157662:T047:DISO	suppressed lactation, antepartum condition or complication
UMLS:C0157666:T047:DISO	galactorrhea, with delivery, with mention of postpartum complication
UMLS:C0157667:T047:DISO	galactorrhea, antepartum condition or complication
UMLS:C0157668:T047:DISO	galactorrhea, postpartum condition or complication
UMLS:C0157680:T047:DISO	boil/carbuncle/cellulitis local|boils carbuncle|boils carbuncles|boil/carbuncle|carbuncle furuncle|carbuncle/boil|boil carbuncle|carbuncle and furuncle
UMLS:C0157681:T047:DISO	carbuncle and furuncle of face|carbuncle and furuncle of any part of face, except eye
UMLS:C0157682:T047:DISO	carbuncle and furuncle of neck
UMLS:C0157683:T047:DISO	carbuncle and furuncle of trunk
UMLS:C0157684:T047:DISO	carbuncle and furuncle of upper arm and forearm
UMLS:C0157685:T047:DISO	carbuncle and furuncle of hand
UMLS:C0157686:T047:DISO	carbuncle and furuncle of buttock|carbuncle and furuncle of gluteal region
UMLS:C0157687:T047:DISO	carbuncle and furuncle of leg, except foot
UMLS:C0157688:T047:DISO	carbuncle and furuncle of foot
UMLS:C0157690:T047:DISO	cellulitis and abscess of finger and toe
UMLS:C0157691:T047:DISO	cellulitis and abscess of finger
UMLS:C0157692:T047:DISO	onychia and paronychia of finger
UMLS:C0157693:T047:DISO	abscess cellulitis toe|cellulitis and abscess of toe
UMLS:C0157694:T047:DISO	onychia and paronychia of toe
UMLS:C0157696:T047:DISO	cellulitis and abscess of face
UMLS:C0157697:T047:DISO	cellulitis and abscess of neck
UMLS:C0157698:T047:DISO	cellulitis and abscess of trunk
UMLS:C0157699:T047:DISO	cellulitis and abscess of upper arm and forearm
UMLS:C0157701:T047:DISO	cellulitis and abscess of gluteal region|cellulitis and abscess of buttock
UMLS:C0157702:T047:DISO	cellulitis and abscess of leg, except foot
UMLS:C0157705:T047:DISO	acute lymphadenitis
UMLS:C0157718:T047:DISO	dermatitis due to substances taken internally
UMLS:C0157721:T047:DISO	benign mucous membrane pemphigoid with ocular involvement|ocular pemphigus|ocular pemphigoid
UMLS:C0157723:T047:DISO	psoriasis and similar disorders
UMLS:C0157738:T047:DISO	chronic ulcer skin (including varicose)|chronic ulcer of skin|chronic skin ulcer|chronic skin ulcers|chronic ulcer skin
UMLS:C0157741:T047:DISO	urticaria idiopathic|idiopathic urticaria|idiopathic urticaria angioedema
UMLS:C0157743:T047:DISO	vibratory urticaria
UMLS:C0157746:T047:DISO	foreign body granuloma of skin and subcutaneous tissue
UMLS:C0157749:T047:DISO	arthropathy associated with infections|infectious joint disease|infectious arthropathy|infections joints|infection joints|infection joint|infections joint|joint infection
UMLS:C0157754:T047:DISO	pyogenic arthritis involving pelvic region and thigh
UMLS:C0157756:T047:DISO	pyogenic arthritis involving ankle and foot
UMLS:C0157760:T047:DISO	arthropathy associated with reiter disease and nonspecific urethritis|arthropathy associated with reiter's disease and nonspecific urethritis
UMLS:C0157761:T047:DISO	arthropathy involving shoulder region associated with reiter's disease and nonspecific urethritis|arthropathy involving shoulder region associated with reiter disease and nonspecific urethritis
UMLS:C0157762:T047:DISO	arthropathy involving upper arm associated with reiter disease and nonspecific urethritis|arthropathy involving upper arm associated with reiter's disease and nonspecific urethritis
UMLS:C0157763:T047:DISO	arthropathy involving forearm associated with reiter disease and nonspecific urethritis|arthropathy involving forearm associated with reiter's disease and nonspecific urethritis
UMLS:C0157764:T047:DISO	arthropathy involving hand associated with reiter disease and nonspecific urethritis|arthropathy involving hand associated with reiter's disease and nonspecific urethritis
UMLS:C0157765:T047:DISO	arthropathy involving pelvic region and thigh associated with reiter disease and nonspecific urethritis|arthropathy involving pelvic region and thigh associated with reiter's disease and nonspecific urethritis
UMLS:C0157766:T047:DISO	arthropathy involving lower leg associated with reiter's disease and nonspecific urethritis|arthropathy involving lower leg associated with reiter disease and nonspecific urethritis
UMLS:C0157767:T047:DISO	arthropathy involving ankle and foot associated with reiter disease and nonspecific urethritis|arthropathy involving ankle and foot associated with reiter's disease and nonspecific urethritis
UMLS:C0157769:T047:DISO	arthropathy involving multiple sites associated with reiter's disease and nonspecific urethritis|arthropathy involving multiple sites associated with reiter disease and nonspecific urethritis
UMLS:C0157770:T047:DISO	arthropathy in behcet syndrome|arthropathy in behcet's syndrome
UMLS:C0157771:T047:DISO	arthropathy in behcet syndrome involving shoulder region|arthropathy in behcet's syndrome involving shoulder region
UMLS:C0157772:T047:DISO	arthropathy in behcet syndrome involving upper arm|arthropathy in behcet's syndrome involving upper arm
UMLS:C0157773:T047:DISO	arthropathy in behcet syndrome involving forearm|arthropathy in behcet's syndrome involving forearm
UMLS:C0157774:T047:DISO	arthropathy in behcet syndrome involving hand|arthropathy in behcet's syndrome involving hand
UMLS:C0157775:T047:DISO	arthropathy in behcet's syndrome involving pelvic region and thigh|arthropathy in behcet syndrome involving pelvic region and thigh
UMLS:C0157776:T047:DISO	arthropathy in behcet syndrome involving lower leg|arthropathy in behcet's syndrome involving lower leg
UMLS:C0157777:T047:DISO	arthropathy in behcet's syndrome involving ankle and foot|arthropathy in behcet syndrome involving ankle and foot
UMLS:C0157779:T047:DISO	arthropathy in behcet syndrome involving multiple sites|arthropathy in behcet's syndrome involving multiple sites
UMLS:C0157780:T047:DISO	postdysenteric arthropathy involving shoulder region
UMLS:C0157821:T047:DISO	arthropathy involving multiple sites associated with mycoses
UMLS:C0157822:T047:DISO	arthropathy associated with helminthiasis
UMLS:C0157824:T047:DISO	arthropathy involving shoulder region associated with helminthiasis
UMLS:C0157852:T047:DISO	chondrocalcinosis due to dicalcium phosphate crystals
UMLS:C0157854:T047:DISO	chondrocalcinosis, due to dicalcium phosphate crystals, involving shoulder region
UMLS:C0157855:T047:DISO	chondrocalcinosis, due to dicalcium phosphate crystals, involving upper arm
UMLS:C0157856:T047:DISO	chondrocalcinosis, due to dicalcium phosphate crystals, involving forearm
UMLS:C0157857:T047:DISO	chondrocalcinosis, due to dicalcium phosphate crystals, involving hand
UMLS:C0157858:T047:DISO	chondrocalcinosis, due to dicalcium phosphate crystals, involving pelvic region and thigh
UMLS:C0157859:T047:DISO	chondrocalcinosis, due to dicalcium phosphate crystals, involving lower leg
UMLS:C0157860:T047:DISO	chondrocalcinosis, due to dicalcium phosphate crystals, involving ankle and foot
UMLS:C0157862:T047:DISO	chondrocalcinosis, due to dicalcium phosphate crystals, involving multiple sites
UMLS:C0157865:T047:DISO	chondrocalcinosis, due to pyrophosphate crystals, involving shoulder region
UMLS:C0157866:T047:DISO	chondrocalcinosis, due to pyrophosphate crystals, involving upper arm
UMLS:C0157867:T047:DISO	chondrocalcinosis, due to pyrophosphate crystals, involving forearm
UMLS:C0157868:T047:DISO	chondrocalcinosis, due to pyrophosphate crystals, involving hand
UMLS:C0157869:T047:DISO	chondrocalcinosis, due to pyrophosphate crystals, involving pelvic region and thigh
UMLS:C0157870:T047:DISO	chondrocalcinosis, due to pyrophosphate crystals, involving lower leg
UMLS:C0157871:T047:DISO	chondrocalcinosis, due to pyrophosphate crystals, involving ankle and foot
UMLS:C0157873:T047:DISO	chondrocalcinosis, due to pyrophosphate crystals, involving multiple sites
UMLS:C0157916:T047:DISO	acute polyarticular juvenile rheumatoid arthritis|polyarticular juvenile rheumatoid arthritis, acute
UMLS:C0157917:T047:DISO	pauciarticular juvenile rheumatoid arthritis
UMLS:C0157918:T047:DISO	monoarticular juvenile rheumatoid arthritis
UMLS:C0157924:T047:DISO	osteoarthrosis, generalized, involving hand
UMLS:C0157926:T047:DISO	localized osteoarthropathy, idiopathic|idiopathic localized osteoarthropathy|osteoarthrosis, localized, primary
UMLS:C0157938:T047:DISO	osteoarthrosis, localized, secondary, involving shoulder region
UMLS:C0157939:T047:DISO	osteoarthrosis, localized, secondary, involving upper arm
UMLS:C0157940:T047:DISO	osteoarthrosis, localized, secondary, involving forearm
UMLS:C0157941:T047:DISO	osteoarthrosis, localized, secondary, involving hand
UMLS:C0157942:T047:DISO	osteoarthrosis, localized, secondary, involving pelvic region and thigh
UMLS:C0157943:T047:DISO	osteoarthrosis, localized, secondary, involving lower leg
UMLS:C0157944:T047:DISO	osteoarthrosis, localized, secondary, involving ankle and foot
UMLS:C0157969:T047:DISO	kaschin-beck disease involving shoulder region
UMLS:C0157970:T047:DISO	kaschin-beck disease involving upper arm
UMLS:C0157971:T047:DISO	kaschin-beck disease involving forearm
UMLS:C0157972:T047:DISO	kaschin-beck disease involving hand
UMLS:C0157974:T047:DISO	kaschin-beck disease involving lower leg
UMLS:C0157977:T047:DISO	kaschin-beck disease involving multiple sites
UMLS:C0157987:T047:DISO	arthritis allergic|allergic arthritis
UMLS:C0157989:T047:DISO	allergic arthritis involving upper arm
UMLS:C0157993:T047:DISO	allergic arthritis involving lower leg
UMLS:C0157997:T047:DISO	menopausal arthritis|climacteric arthritis
UMLS:C0157998:T047:DISO	climacteric arthritis involving shoulder region
UMLS:C0157999:T047:DISO	climacteric arthritis involving upper arm
UMLS:C0158000:T047:DISO	climacteric arthritis involving forearm
UMLS:C0158001:T047:DISO	climacteric arthritis involving hand
UMLS:C0158002:T047:DISO	climacteric arthritis involving pelvic region and thigh
UMLS:C0158003:T047:DISO	climacteric arthritis involving lower leg
UMLS:C0158004:T047:DISO	climacteric arthritis involving ankle and foot
UMLS:C0158006:T047:DISO	climacteric arthritis involving multiple sites
UMLS:C0158007:T047:DISO	transient arthropathy involving shoulder region
UMLS:C0158008:T047:DISO	transient arthropathy involving upper arm
UMLS:C0158009:T047:DISO	transient arthropathy involving forearm
UMLS:C0158011:T047:DISO	transient arthropathy involving pelvic region and thigh
UMLS:C0158012:T047:DISO	transient arthropathy involving lower leg
UMLS:C0158013:T047:DISO	transient arthropathy involving ankle and foot
UMLS:C0158015:T047:DISO	transient arthropathy involving multiple sites
UMLS:C0158026:T047:DISO	monarthritis|monoarthritis|gonarthritis
UMLS:C0158053:T047:DISO	internal knee derangement|derangement nos of knee|knee derangement|knee internal derangement|derangement of knee|derangement knee|internal derangement of knee|internal derangement knee|derangement internal knee
UMLS:C0158073:T047:DISO	articular cartilage disorder
UMLS:C0158077:T047:DISO	articular cartilage disorder involving hand
UMLS:C0158087:T047:DISO	loose body in ankle and foot joint
UMLS:C0158088:T047:DISO	loose body in joint of multiple sites
UMLS:C0158090:T047:DISO	pathologic joint dislocation|pathological dislocation|dislocation or displacement of joint, not recurrent and not current
UMLS:C0158095:T047:DISO	pathological dislocation of joint of pelvic region and thigh
UMLS:C0158100:T047:DISO	recurrent dislocation of joint|recurrent joint dislocations|joint dislocations, recurrent
UMLS:C0158123:T047:DISO	ankylosis of joint of pelvic region and thigh
UMLS:C0158127:T047:DISO	ankylosis of joint of multiple sites
UMLS:C0158140:T047:DISO	joint derangement|derangement joint|derangements joint
UMLS:C0158150:T047:DISO	effusion of shoulder|shoulder effusion|shoulder joint effusion|effusion of joint of shoulder region
UMLS:C0158159:T047:DISO	hemarthrosis involving shoulder region
UMLS:C0158162:T047:DISO	hemarthrosis involving hand
UMLS:C0158168:T047:DISO	villonodular synovitis
UMLS:C0158169:T047:DISO	villonodular synovitis involving shoulder region
UMLS:C0158170:T047:DISO	villonodular synovitis involving upper arm
UMLS:C0158171:T047:DISO	villonodular synovitis involving forearm
UMLS:C0158173:T047:DISO	villonodular synovitis involving pelvic region and thigh
UMLS:C0158174:T047:DISO	villonodular synovitis involving lower leg
UMLS:C0158175:T047:DISO	villonodular synovitis involving ankle and foot
UMLS:C0158181:T047:DISO	palindromic rheumatism involving hand
UMLS:C0158186:T047:DISO	palindromic rheumatism involving multiple sites
UMLS:C0158240:T047:DISO	spondylosis and allied disorders
UMLS:C0158241:T047:DISO	cervical spondylosis without myelopathy
UMLS:C0158242:T047:DISO	cervical spondylosis with myelopathy|cervical spinal cord compression|spondylogenic compression of cervical spinal cord|cervical myelopathy spondylosis
UMLS:C0158243:T047:DISO	thoracic spondylosis without myelopathy
UMLS:C0158244:T047:DISO	lumbosacral spondylosis without myelopathy
UMLS:C0158245:T047:DISO	thoracic or lumbar spondylosis with myelopathy
UMLS:C0158246:T047:DISO	spondylosis with myelopathy, thoracic region|spondylogenic compression of thoracic spinal cord
UMLS:C0158247:T047:DISO	spondylosis lumbar myelopathy|spondylosis with myelopathy, lumbar region|lumbar myelopathy spondylosis|lumbar spondylosis with myelopathy
UMLS:C0158248:T047:DISO	baastrup syndrome|kissing spines|baastrup's syndrome|kissing spine
UMLS:C0158252:T047:DISO	intervertebral disk syndrome|intervertebral disc disorder|intervertebral disc disease|intervertebral disc disorders|intervertebral disk disease|idd|discogenic disease
UMLS:C0158253:T047:DISO	displacement of cervical intervertebral disc without myelopathy
UMLS:C0158254:T047:DISO	displacement of thoracic or lumbar intervertebral disc without myelopathy
UMLS:C0158255:T047:DISO	displacement of the lumbar or lumbosacral intervertebral disc without myelopathy|displacement of lumbar intervertebral disc without myelopathy
UMLS:C0158256:T047:DISO	displacement of thoracic intervertebral disc without myelopathy
UMLS:C0158259:T047:DISO	schmorl's nodes of thoracic region|schmorl nodes of thoracic region
UMLS:C0158260:T047:DISO	schmorl's nodes of lumbar region|schmorl nodes of lumbar region
UMLS:C0158262:T047:DISO	degeneration of cervical intervertebral disc
UMLS:C0158263:T047:DISO	degeneration of thoracic or lumbar intervertebral disc
UMLS:C0158264:T047:DISO	degeneration of thoracic or thoracolumbar intervertebral disc
UMLS:C0158265:T047:DISO	degeneration of lumbar or lumbosacral intervertebral disc
UMLS:C0158266:T047:DISO	degeneration, intervertebral disk|disk degradation|degeneration disc intervertebral|intervertebral disc degenerative disorder|intervertebral disk degeneration|degeneration, intervertebral disc|degenerative disc disease nos|degradation, disk|degeneration disc|disk degenerations|degenerations, disc|intervertebral disc degenerative disease|degenerations, disk|disc degeneration|disc degenerative disease|degradations, disk|disk degradations|degradation, disc|degradations, disc|degenerative disc disease|disc degradations|disc disease degenerative|disk degeneration|disc degradation|disk degeneration, intervertebral|degeneration, disk|disc degenerations|disc degeneration, intervertebral|degeneration, disc|disc degenerations, intervertebral|vertebral disc degenerative disorder|vertebral disc degenerative disease|degeneration of intervertebral disks|intervertebral disc degenerations|intervertebral disk degenerations|intervertebral disc degeneration|degenerations, intervertebral disk|degenerative disc diseases|disk degenerations, intervertebral|degenerations, intervertebral disc
UMLS:C0158267:T047:DISO	intervertebral disc disorder with myelopathy
UMLS:C0158268:T047:DISO	intervertebral disc disorder with myelopathy, cervical region
UMLS:C0158269:T047:DISO	intervertebral disc disorder with myelopathy, thoracic region
UMLS:C0158270:T047:DISO	intervertebral disc disorder with myelopathy, lumbar region
UMLS:C0158272:T047:DISO	postlaminectomy syndrome of cervical region
UMLS:C0158273:T047:DISO	postlaminectomy syndrome of thoracic region
UMLS:C0158274:T047:DISO	postlaminectomy syndrome of lumbar region
UMLS:C0158280:T047:DISO	cervical spinal stenosis|spinal stenosis cervical|spinal stenosis of cervical region
UMLS:C0158281:T047:DISO	diffuse cervicobrachial syndrome|cervicobrachial syndrome|cervicobrachial syndrome (diffuse)
UMLS:C0158288:T047:DISO	spinal stenosis of lumbar region nos|lumbar region spinal stenosis|spinal stenosis lumbar|lumbar spinal stenosis|lumbar spine stenosis|spinal lumbar stenosis
UMLS:C0158292:T047:DISO	sacrum disorder|disorders of sacrum|sacrum disorders|disorders of the sacrum
UMLS:C0158293:T047:DISO	coccyx disorder|coccyx disorders|disorders of coccyx
UMLS:C0158295:T047:DISO	hypermobility of coccyx
UMLS:C0158300:T047:DISO	adhesives capsulitis|adhesive capsulitides|capsulitis adhesive|capsulitides, adhesive|adhesive capsulitis|capsulitis, adhesive
UMLS:C0158301:T047:DISO	rotator cuff syndrome of shoulder and allied disorders
UMLS:C0158303:T047:DISO	calcific shoulder tendonitis|calcifying tendinitis shoulder|shoulder calcific tendinitis|calcifying tendinitis of shoulder|calcific tendonitis shoulder|calcific shoulder tendinitis|calcifying shoulder tendinitis|shoulder calcific tendonitis|calcific tendinitis shoulder
UMLS:C0158304:T047:DISO	bicipital tenosynovitis
UMLS:C0158311:T047:DISO	enthesopathy of wrist and carpus
UMLS:C0158312:T047:DISO	enthesopathy of hip region|enthesopathy hip
UMLS:C0158313:T047:DISO	enthesopathy of knee|enthesopathy knee
UMLS:C0158314:T047:DISO	pes anserinus tendinitis or bursitis
UMLS:C0158315:T047:DISO	tibial collateral ligament bursitis
UMLS:C0158316:T047:DISO	fibular collateral ligament bursitis
UMLS:C0158317:T047:DISO	patellar tendonitis|patellar tendinitis
UMLS:C0158319:T047:DISO	enthesopathy of ankle and tarsus
UMLS:C0158321:T047:DISO	tibialis tendinitis
UMLS:C0158322:T047:DISO	calcaneal spurs|heel spurs|calcaneal spur|heelspurs|spurs, heel|spur, calcaneal|calcaneal spurring|spur, heel|spurs, calcaneal|heel spur|heelspur|calcaneus spur|calcaneus spurs
UMLS:C0158327:T047:DISO	synovitis and tenosynovitis in diseases classified elsewhere
UMLS:C0158329:T047:DISO	entrapment, tendon|tendovaginitis, stenosing|stenosing tendovaginitides|stenosing tenovaginitis|tendovaginitides, stenosing|tendon entrapment|stenosing tendovaginitis|entrapments, tendon|tenosynovitides, stenosing|stenosing tenosynovitis|stenosing tenovaginitides|tendon entrapments|tenovaginitis, stenosing|tenosynovitis, stenosing|stenosing tenosynovitides|tenovaginitides, stenosing
UMLS:C0158331:T047:DISO	tenosynovitis of foot and ankle
UMLS:C0158332:T047:DISO	specific bursitides often of occupational origin
UMLS:C0158334:T047:DISO	ganglion of joint
UMLS:C0158343:T047:DISO	nontraumatic rupture of extensor tendons of hand and wrist
UMLS:C0158344:T047:DISO	nontraumatic rupture of flexor tendons of hand and wrist
UMLS:C0158352:T047:DISO	disorders of muscle, ligament, and fascia
UMLS:C0158353:T047:DISO	infectious myositis|myositis, infectious|infective myositis|myositides, infectious|infectious myositides|myositis infective
UMLS:C0158360:T047:DISO	ledderhose's disease|fibromatosis plantar|ledderhose disease|plantar fibromatosis|plantar fascial fibromatosis
UMLS:C0158362:T047:DISO	interstitial myositis|myositis fibrosa
UMLS:C0158371:T047:DISO	bone abscess|acute osteomyelitis|abscess bone
UMLS:C0158372:T047:DISO	acute osteomyelitis involving shoulder region
UMLS:C0158373:T047:DISO	acute osteomyelitis involving upper arm
UMLS:C0158374:T047:DISO	acute osteomyelitis involving forearm
UMLS:C0158375:T047:DISO	acute osteomyelitis involving hand
UMLS:C0158376:T047:DISO	acute osteomyelitis involving pelvic region and thigh
UMLS:C0158377:T047:DISO	acute osteomyelitis involving lower leg
UMLS:C0158380:T047:DISO	acute osteomyelitis involving multiple sites
UMLS:C0158381:T047:DISO	chronic osteomyelitis involving shoulder region
UMLS:C0158382:T047:DISO	chronic osteomyelitis involving upper arm
UMLS:C0158383:T047:DISO	chronic osteomyelitis involving forearm
UMLS:C0158384:T047:DISO	chronic osteomyelitis involving hand
UMLS:C0158385:T047:DISO	chronic osteomyelitis involving pelvic region and thigh
UMLS:C0158386:T047:DISO	chronic osteomyelitis involving lower leg
UMLS:C0158389:T047:DISO	chronic osteomyelitis involving multiple sites
UMLS:C0158408:T047:DISO	osteopathy resulting from poliomyelitis
UMLS:C0158439:T047:DISO	osteitis deformans in diseases classified elsewhere
UMLS:C0158442:T047:DISO	osteochondrosis of upper extremity nos|juvenile osteochondrosis of upper extremity nos|juvenile osteochondrosis of upper extremity
UMLS:C0158443:T047:DISO	juvenile osteochondrosis of lower extremity nos|osteochondrosis of lower extremity nos
UMLS:C0158444:T047:DISO	osteochondrosis of foot nos|juvenile osteochondrosis of foot|osteochondrosis of haglund|juvenile osteochondrosis of foot nos
UMLS:C0158447:T047:DISO	idiopathic osteoporosis
UMLS:C0158449:T047:DISO	aseptic necrosis of head of humerus
UMLS:C0158450:T047:DISO	aseptic necrosis of medial femoral condyle
UMLS:C0158451:T047:DISO	aseptic necrosis of talus
UMLS:C0158456:T047:DISO	arrest of bone development or growth
UMLS:C0158503:T047:DISO	progressive infantile idiopathic scoliosis
UMLS:C0158505:T047:DISO	thoracogenic scoliosis
UMLS:C0158551:T047:DISO	congenital nuclear cataract
UMLS:C0158566:T047:DISO	congenital chorioretinal degeneration|chorioretinal degeneration, congenital
UMLS:C0158568:T047:DISO	congenital macular changes
UMLS:C0158572:T047:DISO	congenital anomalies of eyelids, lacrimal system, and orbit
UMLS:C0158581:T047:DISO	congenital anomalies of ear, face, and neck
UMLS:C0158595:T047:DISO	branchial cleft cyst or fistula; preauricular sinus
UMLS:C0158598:T047:DISO	preauricular sinus or fistula
UMLS:C0158599:T047:DISO	preauricular cyst|cysts preauricular
UMLS:C0158617:T047:DISO	congenital insufficiency of aortic valve|congenital bicuspid aortic valve insufficiency|congenital aortic insufficiency
